Country/Region,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3148148148148149,1.2586206896551724,1.2140992167101827,1.230188679245283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9201680672268908,1.8876404494382022,1.8381147540983607,1.9943181818181819,2.0108161258603734,2.1094091903719914,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Andorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6111111111111112,1.6198347107438016,1.6856435643564358,1.7559322033898306,1.7654320987654322,1.7446411929170549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0742574257425743,1.099009900990099,1.2316831683168317,1.3087027914614122,1.3267914194431765,1.3759052007899932,1.4337194337194337,1.3711529627928343,1.3722889406703709,1.3694530443756452,1.3119617224880384,1.272890484739677,1.2462311557788945,1.2202194357366771,1.2155237377543329,1.2603938730853392,1.2905500705218618,1.3259408602150535,1.3712267180475273,1.4159950402975823,1.4241898148148147,1.453005464480874,1.3943233654333504,1.3480093676814988,1.3007880910683014,1.255180820804551,1.2109815720195563,1.2188295165394403,1.2091730368311326,1.2366206664422754,1.2499190676594367,1.2596273291925466,1.259767372502237,1.2594827586206896,1.2395209580838322,1.2004662004662003,1.156311637080868,1.113873106060606,1.0809947524526582,1.0577514273166446,1.0597626752966558,1.068230277185501,1.1149840595111584,1.1637821865766145,1.2044841187461077,1.2518322475570034,1.284431137724551,1.2834540602363707,1.2714907508161044,1.253016201309893,1.2237762237762237,1.2046620046620045,1.1751076785979502,1.1546141777207244,1.1312242090784044,1.1088372093023255,1.0829463364293086,1.0590242669362993,1.042865966646078,1.0341682879377432,1.023489932885906,1.0164383561643837,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0245901639344264,2.0010465724751443,1.8480128893662728,1.897613282601176,1.940630797773655,1.9739733950260265,2.0245815899581587,1.884045335658239,1.7254830477579293,1.6536010197578077,1.6753589217697042,1.5993283389305089,1.57403979639056,1.531798013944644,1.4966274812102522,1.4485834207764952,1.428040704248102,1.3470527708363955,1.3270344827586205,1.2922997682204482,1.2577568513823494,1.2283678316932474,1.2360323003055433,1.2149464712607838,1.2137305699481864,1.2089652524476866,1.2032228360957644,1.1914010770724817,1.1873556335015827,1.1825794269764387,1.1893608574831283,1.1939236243973368,1.2001482030381623,1.2100295410332158,1.2154113155154462,1.219425901201602,1.2095378501378116,1.1996789330698938,1.190246516613076,1.1754055289010736,1.1549789237422676,1.145945945945946,1.1402985074626866,1.1351243183751063,1.1338743379172944,1.1355578727841502,1.1444228634850167,1.1594601913702833,1.180564125165271,1.1853947030084855,1.1924200684531263,1.1934779973330103,1.194869399353809,1.1889722626647254,1.196167751265365,1.1988238588630635,1.2158794650414761,1.2379214855839715,1.2724418349084743,1.2995224566281813,1.3361948142957254,1.352231906658127,1.3577819885257119,1.3504910427873464,1.3448692901665271,1.328198068266247,1.3241556836902801,1.3060880351985733,1.2892563493513611,1.2801777808522412,1.2788535891150195,1.271348812615667,1.2755806188320844,1.279020988931563,1.276514690982776,1.2707834812813585,1.2625597866640572,1.2528067011808506,1.2450553468736496,1.2411793341376172,1.240043329486323,1.2444943950858904,1.252412127965826,1.2592622257820496,1.2649892568466288,1.2729959424927952,1.2723592426507224,1.2682292052852462,1.264387230824682,1.2644796883319964,1.2636858037042737,1.2716970972636936,1.2775533351652526,1.2717054111912893,1.262806366669865,1.250614076043929,1.229531938643931,1.2090163559314278,1.1958403108339155,1.1815917772946962,1.1780696842054006,1.1774157571583423,1.1772797298882987,1.1816858648749973,1.1860248280789496,1.164374265863379,1.1443708081016226,1.1301226279813006,1.1129465702039776,1.0986060156988897,1.0992941371373801,1.101830876288061,1.116215685660881,1.132508335219762,1.1495304810341755,1.1644016254474017,1.1794120903162544,1.1794352886002517,1.1803012094276626,1.1812800221334974,1.1884972728113157,1.1893403182081292,1.1926386625808767,1.1929052450673954,1.190956630592796,1.1860632896376975,1.1819558705807631,1.1738300077552528,1.1681987791006427,1.1622477990428188,1.1570960125918153,1.1535631613756614,1.1514283332664421,1.1517708853751738,1.1529946321255615,1.1540250178537017,1.1536049681497058,1.154876688527931,1.1601998720839504,1.0750448796693517,0.9899059104633017,0.9084446886928266,0.8245904246489313,0.7399511606365958,0.7090999169183045,0.666284221598182,0.7088874276696474,0.7609976123975132,0.8239117768444563,0.9087855498706372,1.0313569844871913,1.0400342832972815,1.0579098867109167,1.0761504519303724,1.0962224665178981,1.1143529122962819,1.1388003952780683,1.1539813383508084,1.1673026966530562,1.1715614578092879,1.1749221693452505,1.1690093854944614,1.163654960790999,1.1508126159989913,1.1389534271974702,1.1233764890943356,1.108699467931875,1.0932760360712308,1.0753958649154767,1.0586534500193505,1.0453347798181012,1.0339497183546256,1.0248560545241878,1.024382385168952,1.0239742827762526,1.0305474354007442,1.037370069113355,1.0422827403297452,1.044701523431989,1.0466428352615735,1.0276699969241636,1.010103400137236,0.9955296759711999,0.981608653397003,0.9706906625382501,0.976145633683221,0.9817622059364856,0.9994937241961751,1.0211795457595239,1.0429353900424625,1.0614890186013763,1.0795987002067853,1.0799166687211854,1.0764470544324583,1.0692191730348901,1.0611505403722588,1.052864771342394,1.0456760977735808,1.0404058226731365,1.0379944477707221,1.0377090086048284,1.0365612786501803,1.0369118492047502,1.0380635733850785,1.0408597959507444,1.0425964355943136,1.0454442448315202,1.0476204604226762,1.0634877213379152,1.064747673470079,1.0670187824051467,1.0700061708295938,1.0715826362135639,1.0563653382063196,1.0517034177928823,1.0319269343226336,1.021433946909948,1.01018176796004,0.9962426580066303,0.9824236227048582,0.9813991079967163,0.9704116743030805,0.9620143773176631,0.957579815786548,0.9533986511103624,0.9500177211544018,0.9478107274615292,0.9457151078328854,0.9453551864138193,0.9474509965741782,0.9518630805958226,0.9632794255958526,0.9695797527346128,0.9774877984298741,0.9871680163304105,0.9945062123380878,0.9928729689104464,0.9949829608184929,0.9874637103619325,0.9834812916492428,0.9770941567470021,0.96999013742368,0.9643930638061374,0.9656452812889115,0.9594904687184579,0.9546197705571203,0.9516776717927213,0.9487478600905517,0.946990125838479,0.9494376312413988,0.9550202107842937,0.9620323678948396,0.9698347658947055,0.9790453187864574,0.9860961089873218,0.9907254514022694,0.9923070773591918,0.9922295485206234,0.9868048632047377,0.9776363827826202,0.9674123023366488,0.9593004077144585,0.9539426264956032,0.9530823996059875,0.9586203373757273,0.9699747861879974,0.9849685241235612,1.0012363911117217,1.019226266207888,1.0339949610494916,1.0440224118307047,1.048903913557459,1.0507209092260372,1.0507578595461557,1.0479788757167088,1.0539953042739536,1.0447706925907618,1.0367288753468633
Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5614035087719298,1.5111876075731496,1.5483193277310925,1.5609523809523809,1.5914937403532843,1.6492776886035312,1.7243735763097952,1.7198100407055632,1.7217815741305675,1.7101293103448274,1.732360097323601,1.7190664905328048,1.6848126232741616,1.6247342310418142,1.5261499684940139,1.4230337078651685,1.3360655737704918,1.2423320065558419,1.170556161395856,1.1172584640792733,1.0783655744176865,1.052722392638037,1.04221635883905,1.0322340227315074,1.024390243902439,1.0009152480322168,0.9817883809870697,0.9609403254972875,0.9559566787003609,0.9586940836940837,0.9824433065106072,1.0077907623817473,1.0489273616861123,1.0825151057401814,1.115145813734713,1.141102010424423,1.1625253083011229,1.1806602081090778,1.1997209140066283,1.2252404251729374,1.2549755301794454,1.2917986067131095,1.3153016258927217,1.3464669962198315,1.3512806389424403,1.3574678278954895,1.357641867875965,1.3521256931608132,1.3275024295432458,1.313257923163151,1.2879440773724025,1.266768980770967,1.2465823650034176,1.2333658695298522,1.218825172654613,1.2240148698884759,1.2268386545039909,1.2220699108978754,1.2231088834663324,1.2223849239192717,1.218004008989856,1.2245715945396456,1.2461581604038139,1.2669578345734929,1.3090104166666667,1.346199880311191,1.3885963663962813,1.416220351951033,1.434906583819211,1.4238650379978515,1.4121286211750759,1.3868752775595257,1.3779197254266373,1.370892158025863,1.374615771530766,1.3731472494031847,1.3647716636287504,1.3374385940635163,1.292486099392051,1.242498780289478,1.1918308083220297,1.1476708719114912,1.118416968442835,1.110562437227988,1.1119418857675758,1.1257694280584765,1.1338596298101873,1.130009096936337,1.117672771120657,1.1018348218883804,1.074725900612274,1.0449647022926172,1.0228001473618142,1.0099120724997304,1.0015891245125794,0.9944354646387027,0.9986992819505461,1.0078041622198506,1.0162778586403514,1.021572470434516,1.0262463694742732,1.0327197820453187,1.0406777417433317,1.044556276771871,1.0472716357134466,1.0524354780079972,1.0538304142483947,1.0498613549060012,1.0417877404178773,1.0311802898695215,1.0180961426967818,1.0026132616925143,0.9863214519372895,0.9732307803764838,0.9645537494712672,0.957823442460077,0.9542409626814771,0.9522043017356803,0.9507704523460956,0.9502330476620057,0.9490341922507686,0.9474900123808188,0.9485667844887639,0.9509617141216692,0.9502637130801688,0.949736084452975,0.9486347042420487,0.94600916620201,0.939033426642516,0.9305239496031527,0.9198630233112991,0.9081936949730189,0.8973419013527695,0.8917481332105855,0.8887579964509923,0.8847626748851899,0.8814791650379173,0.8786446651714195,0.8750184350675952,0.871461888223352,0.8693740300051733,0.8682039911308204,0.8710183243686753,0.8781602307202517,0.8871967654986523,0.8974114846771795,0.9080396363264889,0.9177743819472065,0.9243367738633456,0.9338773030099172,0.942797780872179,0.9522095220952209,0.9581461122642154,0.9622554448135844,0.9592182925128968,0.9556206775290118,0.9492674858223062,0.9414635307560465,0.9322192385153927,0.9243198720899246,0.9178401452333055,0.9073507081870908,0.8984045108599459,0.8909750263624907,0.8815882584196044,0.8653943816320532,0.8491125072014485,0.8329346204722636,0.8201604988164655,0.8049469334363943,0.7948234858078265,0.7941908177441763,0.8044940023652644,0.8200408278192314,0.8432560200915941,0.879459081370949,0.9272202107318661,0.9710613633499937,1.0118460019743336,1.0551419060967062,1.0912424885118417,1.1108722358722358,1.1294982698961937,1.1299681866383882,1.1275580092150597,1.1274243835283637,1.1342075121450295,1.1357892318296698,1.1499305529486843,1.1660285672213224,1.1910645022266915,1.2115471671832017,1.2308496291301418,1.2512323311461495,1.2735997979415292,1.2776203111807987,1.277247643136353,1.2789054153997863,1.2830493881917087,1.2820277640059494,1.2814424960468245,1.2839461721949683,1.2846066525305746,1.281711334336492,1.2810874567356962,1.2878849270664507,1.3011953168816601,1.3221734998416061,1.351726107374032,1.380429860838591,1.4029201881962619,1.4199700973855416,1.4313745271122318,1.4381587286683408,1.4453580292808799,1.4518664247415953,1.4487004363498388,1.4381100891567113,1.419581503909119,1.3959649295337806,1.3652996889722042,1.3354395568418431,1.306480761101956,1.2785791074292745,1.2506909295847919,1.2279377355870844,1.2073145020127383,1.1858524096668013,1.1654639059373666,1.147455534132022,1.131607380667208,1.1155734609089765,1.100726763726661,1.085264558939835,1.0700985926661557,1.0508230574511865,1.033339279408499,1.0169914073052273,1.0009704734346228,0.9864604027650843,0.9522724471288454,0.9188512201910171,0.886176909002282,0.8540196534542704,0.8222919364416177,0.8052538342338744,0.7872093246170656,0.7945647754721342,0.8044819814200288,0.8194540511147361,0.8425471329827543,0.8685928032885893,0.8787360415767876,0.8903528949585696,0.899942666638354,0.9094586049756884,0.9220348106944195,0.9247355411060176,0.9278527678597347,0.9309478303956962,0.9335239328226707,0.9345322078427557,0.9361360619810475,0.9347194934237695,0.932973425084591,0.9316280473319593,0.9294903915609727,0.9275850699024005,0.9273889614084413,0.9276283618581908,0.9295598957974391,0.9302817295844069,0.9305767849906511,0.9318598507268763,0.931595208809231,0.9273507758690993,0.9245826873579482,0.9179565144315247,0.9097352398952733
